layer,table,col,data_type,nullable,pkey,fkey,description,keep,keep_in_rag,domain,synonyms,column_type,aggregation,schema,enum
gold,crm_partners,partner_address,varchar,1,,,Địa chỉ của đối tác trong hệ thống CRM.,True,False,crm,địa chỉ đối tác;địa chỉ công ty;partner address;company address;địa chỉ;address;địa chỉ doanh nghiệp;address of partner;địa chỉ liên hệ;address field,dimension,count;count_distinct,crm,
gold,crm_partners,company_alias,varchar,1,,,Tên gọi thay thế hoặc biệt danh của công ty đối tác trong hệ thống CRM.,True,False,crm,bí danh công ty;tên gọi khác;tên viết tắt;alias công ty;company alias;partner alias;alternate company name;company nickname;tên thay thế;business alias,dimension,count;count_distinct,crm,
gold,crm_partners,contact_email,varchar,1,,,Email của người liên hệ chính,True,False,crm,email liên hệ;địa chỉ email;contact email;partner contact email;email của người đại diện;email address;email liên lạc;email đối tác;contact's email;địa chỉ email liên hệ,dimension,count;count_distinct,crm,
gold,crm_partners,contact_mobile,varchar,1,,,Số điện thoại di động của người liên hệ chính,True,False,crm,số di động;số điện thoại di động;mobile;số liên hệ;số điện thoại liên hệ;contact mobile;mobile number;partner contact phone;contact phone;số điện thoại partner,dimension,count;count_distinct,crm,
gold,crm_partners,contact_name,varchar,1,,,Tên người liên hệ chính,True,False,crm,Tên liên hệ;Tên người đại diện;Contact name;Tên người phụ trách;Contact person;Tên người giao dịch;Tên người liên lạc;Contact person name,dimension,count;count_distinct,crm,
gold,crm_partners,country,varchar,1,,,Quốc gia nơi đối tác hoạt động,True,False,crm,quốc gia;nước;đối tác quốc gia;partner country;country of partner;nation;vùng địa lý;location country;của đối tác ở quốc gia nào;partner's country,dimension,count;count_distinct,crm,Japan ; Myanmar ; American Samoa ; Philippines ; None ; France ; Indonesia ; Viet Nam ; Lao People's Democratic Republic ; Cambodia ; Singapore ; Malaysia ; Timor-Leste ; Mauritania ; United Arab Emirates
gold,crm_partners,document_type,varchar,1,,,"Loại tài liệu hoặc hợp đồng đối tác (PDF, DOCX, Agreement…)",True,False,crm,định dạng tài liệu;loại tài liệu;định dạng file;kiểu tài liệu;định dạng hồ sơ;document format;file type;file format;document type;format of document,dimension,count;count_distinct,crm,
gold,crm_partners,document_number,varchar,1,,,Số hoặc mã định danh tài liệu/hợp đồng đối tác,True,False,crm,số chứng từ;document number;mã số doanh nghiệp;business registration number;tax ID;registration number;partner document ID;document ID;số đăng ký kinh doanh,dimension,count;count_distinct,crm,
gold,crm_partners,effective_date,timestamp(3),1,,,Ngày bắt đầu hiệu lực của đối tác/hợp đồng,True,False,crm,ngày hiệu lực;ngày bắt đầu;ngày có hiệu lực;ngày kích hoạt;ngày áp dụng;effective date;start date;activation date;valid from;date of effect,time,none,crm,
gold,crm_partners,expiration_date,timestamp(3),1,,,Ngày hết hiệu lực của đối tác/hợp đồng,True,False,crm,ngày hết hạn;ngày kết thúc hợp đồng;hạn sử dụng;expiration date;contract end date;partner expiry;expiry date;khi nào hợp đồng kết thúc;khi nào hết hạn;ngày hết hạn hợp đồng,time,none,crm,
gold,crm_partners,id,varchar,1,1.0,,Mã định danh duy nhất của đối tác,True,False,crm,mã đối tác;partner id;partner code;partner identifier;partner key;định danh đối tác;mã số đối tác;partner unique id;ID khách hàng,id,count_distinct,crm,
gold,crm_partners,partner_name,varchar,1,,,"Tên đối tác (công ty, khách hàng, nhà cung cấp)",True,False,crm,tên đối tác;partner name;Tên công ty;company name;Tên khách hàng;client name;Tên nhà cung cấp;vendor name;name;Tên,dimension,count;count_distinct,crm,
gold,crm_partners,partner_type,varchar,1,,,"Loại hình hoặc nhóm mà đối tác thuộc, xác định vai trò kinh doanh của họ.",True,False,crm,loại đối tác;partner type;type of partner;phân loại đối tác;category of partner;đối tác loại nào;partner classification;nhóm đối tác;partner group;đối tác nhóm,dimension,count;count_distinct,crm,None ; Partner ; Agent ; Distributor
gold,crm_partners,partner_status,varchar,1,,,"Trạng thái hợp tác hiện tại của đối tác (Active, Expired…)",True,False,crm,trạng thái;tình trạng;status;trạng thái đối tác;partner status;account status;tình trạng hợp tác;status của đối tác;đối tác đang ở trạng thái gì;partner condition,dimension,count;count_distinct,crm,None ; Active ; Expired ; In progress
gold,crm_expected_revenue,am_username,varchar,1,,,Tên đăng nhập của Account Manager chịu trách nhiệm dự báo thanh toán,True,False,crm,tên đăng nhập AM;tên đăng nhập người quản lý tài khoản;account manager username;AM username;username của người quản lý;sales rep login;account manager login;tên người phụ trách;tên tài khoản quản lý,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,company_alias,varchar,1,,,Tên viết tắt hoặc biệt danh của công ty khách hàng,True,False,crm,tên viết tắt công ty;company alias;biệt danh công ty;company nickname;tên ngắn gọn công ty;company short name;tên công ty;company name;mã công ty;company identifier,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,contract_allocation_id,varchar,0,1.0,,"Mã phân bổ hợp đồng, xác định phần tài chính được gán",True,False,crm,Mã phân bổ hợp đồng; Contract Allocation ID; mã phân bổ; contract allocation code; allocation id; contract allocation identifier; mã hợp đồng phân bổ; allocation identifier; contract allocation number,id,count_distinct,crm,
gold,crm_expected_revenue,contract_id,varchar,0,1.0,,Mã định danh duy nhất của hợp đồng,True,False,crm,Mã hợp đồng;Contract ID;ID hợp đồng;Số hợp đồng;Contract number;Contract identifier;Mã hợp đồng khách hàng;Contract key,id,count_distinct,crm,
gold,crm_expected_revenue,currency_amount,"decimal(18,2)",1,,,Số tiền dự báo/đã thanh toán theo đơn vị tiền tệ gốc,True,False,finance,số tiền;giá trị tiền tệ;currency amount;amount;tiền tệ;tiền dự báo;forecast amount;payment amount;giá trị dự báo;payment value,metric,sum;avg;min;max,crm,
gold,crm_expected_revenue,currency_code,varchar,1,,,"Mã tiền tệ dùng cho số tiền dự báo (VND, USD, ...)",True,False,finance,mã tiền tệ;đơn vị tiền tệ;code tiền tệ;currency code;currency;loại tiền;đơn vị tiền;currency symbol;money code;currency type,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,customer_group,varchar,1,,,"Nhóm khách hàng theo mức độ ưu tiên (VIP, Khách hàng lớn…)",True,False,crm,nhóm khách hàng;phân khúc khách hàng;loại khách hàng;customer group;client group;customer segment;client segment;group of customers;phân loại khách hàng;customer classification,dimension,count;count_distinct,crm,'VVIP' ; 'VIP' ; 'Growth' ; 'Standard'
gold,crm_expected_revenue,customer_id,varchar,0,1.0,,Mã định danh duy nhất khách hàng trong CRM,True,False,crm,Mã khách hàng;Customer ID;ID khách hàng;Customer identifier;Mã KH;Customer code;Mã khách hàng duy nhất;Customer key;Mã khách hàng CRM,id,count_distinct,crm,
gold,crm_expected_revenue,customer_name,varchar,1,,,Tên khách hàng/đối tác thực hiện giao dịch,True,False,crm,Tên khách hàng;Customer Name;Tên đối tác;Tên công ty;Tên khách hàng mua hàng;Customer;Tên khách hàng (client);Tên khách hàng (buyer);Tên khách hàng trong CRM,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,customer_segment_l1,varchar,1,,,Phân khúc khách hàng cấp 1,True,False,crm,phân khúc khách hàng cấp 1;customer segment level 1;đối tượng khách hàng;customer tier;loại khách hàng;customer group level 1;phân loại khách hàng;customer classification,dimension,count;count_distinct,crm,Khách hàng ngoài ; Nội bộ ; International ; Bộ Quốc phòng
gold,crm_expected_revenue,customer_segment_l2,varchar,1,,,Phân khúc khách hàng cấp 2,True,False,crm,phân khúc khách hàng cấp 2;customer segment level 2;customer segment L2;segment khách hàng cấp 2;customer tier 2;phân khúc khách hàng thứ hai;customer group level 2;phân loại khách hàng cấp 2,dimension,count;count_distinct,crm,Khách hàng ngoài ; Khách hàng nội bộ ; Viettel Global Partner ; None ; Direct / Local Channel ; Khách hàng SI ngoài ; Khách hàng SI nội bộ
gold,crm_expected_revenue,customer_segment_l3,varchar,1,,,Phân khúc khách hàng cấp 3,True,False,crm,phân khúc khách hàng cấp 3;customer segment level 3;customer sub‑segment;phân khúc phụ khách hàng;customer tier 3;segment khách hàng chi tiết;phân loại khách hàng cấp ba;customer segment L3;đối tượng khách hàng chi tiết;customer classification level 3,dimension,count;count_distinct,crm,BFSI ; DNL ; GOV ; None ; Unname ; Province ; Energy
gold,crm_expected_revenue,deal_id,varchar,0,1.0,,Mã định danh giao dịch bán hàng,True,False,crm,deal_id;Mã giao dịch;Mã deal;ID giao dịch;ID deal;Deal ID;Deal identifier;Transaction ID;Opportunity ID;Mã cơ hội bán hàng,id,count_distinct,crm,
gold,crm_expected_revenue,deal_stage_name,varchar,1,,,Giai đoạn hiện tại của giao dịch bán hàng,True,False,crm,giai đoạn giao dịch;deal stage;trạng thái giao dịch;stage of deal;tên giai đoạn;tên trạng thái giao dịch;deal pipeline stage;giai đoạn bán hàng;sales stage;tên giai đoạn bán hàng,dimension,count;count_distinct,crm,signed / ký hợp đồng
gold,crm_expected_revenue,deployment_type,varchar,1,,,Loại hình triển khai dịch vụ hoặc sản phẩm,True,False,crm,loại triển khai;kiểu triển khai;hình thức triển khai;phương thức triển khai;deployment type;deployment model;deployment method;implementation type;deployment style;cách triển khai,dimension,count;count_distinct,crm,Service ; None ; Standalone ;
gold,crm_expected_revenue,due_date,timestamp(3),0,,,Ngày đến hạn thanh toán dự kiến,True,False,finance,ngày đến hạn;ngày thanh toán;ngày dự kiến thanh toán;ngày nợ;ngày đáo hạn;due date;payment due date;expected payment date;invoice due date;settlement date,time,none,crm,
gold,crm_expected_revenue,is_actual,boolean,1,,,True nếu khoản thanh toán đã thực tế phát sinh,True,False,crm,là thực tế;đã thực hiện;thực tế;đã thanh toán;có phải thanh toán thực tế;is actual;actual payment;realized;actual flag;payment is actual,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,is_recurring,boolean,1,,,True nếu khoản thanh toán có tính định kỳ,True,False,crm,định kỳ;có tính định kỳ;giao dịch định kỳ;recurring;is_recurring;recurring payment;repeat payment;subscription;có thanh toán định kỳ;payment is recurring,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,payment_date,timestamp(3),1,,,Ngày dự kiến hoặc thực tế nhận thanh toán,True,False,crm,ngày thanh toán;payment date;ngày dự kiến thanh toán;expected payment date;ngày nhận tiền;receipt date;ngày chi trả;date of payment;ngày giao dịch;transaction date,time,none,crm,
gold,crm_expected_revenue,product_category,varchar,1,,,Danh mục sản phẩm liên quan giao dịch,True,False,crm,danh mục sản phẩm;loại sản phẩm;product category;product type;nhóm sản phẩm;product group;phân loại sản phẩm;product classification;loại hàng;category of product,dimension,count;count_distinct,crm,VAPT (Pentest) ; Tư vấn ; VCS-aJiant ; Redteam ; VCS-TI ; VCS-CyCir ; MSS ; VCS-AMA ; VCS-CyM ; Threat Hunting ; VCS-NSM ; VCS-KIAN ; AntiDDos ; Infrastructure Audit ; Dịch vụ chuyên nghiệp khác ; Khác ; VCS-WSG ; VCS-NAC ; Cloudrity ; SI ; M-Suite ; VCS-InT ; VCS-ESG ; CA ; VCS-NDR ; VCS-F2DR ; Purple Team Service ; Diễn tập
gold,crm_expected_revenue,product_type,varchar,1,,,"Loại sản phẩm dự báo thanh toán (New, Renewal, Upsale…)",True,False,crm,loại sản phẩm;kiểu sản phẩm;dạng sản phẩm;phân loại sản phẩm;product type;product kind;product classification;type of product;product category;product type in forecast,dimension,count;count_distinct,crm,New ; Upsale ; None ; Renewal ; Renew ; ; Upsales ; Dependent
gold,crm_expected_revenue,sales_admin_username,varchar,1,,,Tên người quản lý bán hàng chịu trách nhiệm,True,False,crm,admin bán hàng;người phụ trách bán hàng;sale admin;sales admin;người quản lý bán hàng;sales administrator;người chịu trách nhiệm bán hàng;sales manager,dimension,count;count_distinct,crm,
gold,crm_expected_revenue,territory_name,varchar,1,,,Tên khu vực hoặc vùng địa lý mà khách hàng và giao dịch thuộc về.,True,False,crm,khu vực;vùng bán hàng;territory;sales territory;region;địa bàn;Tên khu vực;area name;Tên vùng;region name,dimension,count;count_distinct,crm,'Miền Bắc' ; 'Miền Nam' ; 'Philippines' ; 'Japan' ; 'Global Sale'
gold,crm_expected_revenue,update_at,timestamp(3),0,,,Thời điểm dữ liệu dự báo được cập nhật,True,False,crm,thời gian cập nhật;ngày cập nhật;thời điểm sửa đổi;thời gian sửa đổi;update timestamp;last updated;modified at;record update time;data refresh time;khi nào dữ liệu được cập nhật,time,none,crm,
gold,crm_expected_revenue,vnd_amount,"decimal(18,2)",0,,,Số tiền dự báo bằng VND,True,False,finance,vnd_amount;số tiền VND;giá trị VND;đơn vị tiền tệ VND;tiền dự báo VND;VND amount;Vietnamese Dong amount;forecasted VND amount;payment amount in VND;total VND value,metric,sum;avg;min;max,crm,
